,imdb_id,adult,budget,homepage,id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video
309,tt0111333,False,35000000,http://www.sonypictures.com/movies/theswanprincess/,22586,en,The Swan Princess,"The beautiful princess Odette is transformed into a swan by an evil sorcerer's spell. Held captive at an enchanted lake, she befriends Jean-Bob the frog, Speed the turtle and Puffin the bird. Despite their struggle to keep the princess safe, these good-natured creatures can do nothing about the sorcerer's spell, which can only be broken by a vow of everlasting love.",8.910461999999999,/oYp2bckWNBKOIbznjAfypVoMOFl.jpg,11/18/94,9771658,89,Released,An enchanting classic destined to capture your heart and free your spirit.,The Swan Princess,False
310,tt0111112,False,0,,14334,en,The Secret of Roan Inish,"10-year-old Fiona is sent to live with her grandparents in a small fishing village in Donegal, Ireland. She soon learns the local legend that an ancestor of hers married a Selkie - a seal who can turn into a human. Years earlier, her baby brother was washed out to sea and never seen again, so when Fiona spies a naked little boy on the abandoned Isle of Roan Inish, she is compelled to investigate..",1.7504810000000002,/x3H5XwswpUWnskoAWRwiB7rYBxt.jpg,1/1/94,0,97,Released,Between land and sea there is a place where myths are real.,The Secret of Roan Inish,False
311,tt0111255,False,45000000,,2636,en,The Specialist,"May Munro is a woman obsessed with getting revenge on the people who murdered her parents when she was still a girl. She hires Ray Quick, a retired explosives expert to kill her parent's killers. When Ned Trent, embittered ex-partner of Quick's is assigned to protect one of Quick's potential victims, a deadly game of cat and mouse ensues.",10.388183,/flK0OtdFRvfbs5BixEqU327H8ZB.jpg,10/7/94,170362582,110,Released,The government taught him to kill. Now he's using his skills to help a woman seek revenge against the Miami underworld.,The Specialist,False
312,tt0111282,False,55000000,,2164,en,Stargate,"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.",13.328923999999999,/39WsfbB5BshvdbPAYRFXdsjC481.jpg,10/27/94,196567262,121,Released,It will take you a million light years from home. But will it bring you back?,Stargate,False
313,tt0111070,False,22000000,,11395,en,The Santa Clause,"Scott Calvin is an ordinary man, who accidentally causes Santa Claus to fall from his roof on Christmas Eve and is knocked unconscious. When he and his young son finish Santa's trip and deliveries, they go to the North Pole, where Scott learns he must become the new Santa and convince those he loves that he is indeed, Father Christmas.",9.665424,/hrZjAYAF1o37k4Qb442c4yxwVLw.jpg,11/10/94,189833357,97,Released,What if your dad was Santa Claus?,The Santa Clause,False
314,tt0111161,False,25000000,,278,en,The Shawshank Redemption,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",51.645403,/9O7gLzmreU0nGkIB6K3BsJbzvNv.jpg,9/23/94,28341469,142,Released,Fear can hold you prisoner. Hope can set you free.,The Shawshank Redemption,False
315,tt0111149,False,0,,9905,en,Shallow Grave,Three friends discover their new flatmate dead but loaded with cash.,8.223025999999999,/qak9QuEiH5ENwqxyVEO0onegCx6.jpg,12/22/94,0,92,Released,The award winning thriller that'll bury you with laughs.,Shallow Grave,False
316,tt0108260,False,0,,87078,en,Suture,"Brothers Vincent (rich) and Clay (poor) meet up for the first time after their father's funeral and remark on how similar they look. But unknown to Clay, who thinks his life is taking a turn for the better, Vince is actually plotting to kill him with a car bomb and pass the corpse off as his own, planning to start a new life elsewhere with his father's inheritance. But Clay survives the blast and has his face, memory and identity restored in hospital... but are they the right ones?",1.298224,/xP4dO0TVsSvKXx8uwfLSqsbtfLM.jpg,9/14/93,102780,96,Released,A thriller where nothing is black and white.,Suture,False
317,tt0106966,False,0,,12527,es,Fresa y chocolate,"Havana, Cuba, 1979. Flamboyantly gay artist Diego (Jorge Perugorría) attempts to seduce the straight and strait-laced David, an idealistic young communist, and fails dismally. But David conspires to become friends with Diego so he can monitor the artist's subversive life for the state. As Diego and David discuss politics, individuality and personal expression in Castro's Cuba, a genuine friendship develops between the two. But can it last? Strawberry and Chocolate became an instant hit when it was released, and has become a classic of Cuban cinema due to its charming and authentic exploration of a connection between two people under historical circumstances that seem levelled against them.",1.7771970000000001,/7NdKNNrONwbmCOJgTO4wYjWzQyW.jpg,1/1/93,0,108,Released,,Strawberry and Chocolate,False
318,tt0114594,False,0,,20306,en,Swimming with Sharks,"A young, naive Hollywood studio assistant finally turns the tables on his incredibly abusive producer boss.",5.869261,/jqsOhWIGccIJCe8zvHKQuWy5IJL.jpg,9/10/94,0,101,Released,Life is not a movie,Swimming with Sharks,False
319,tt0111309,False,32,,36614,en,The Sum of Us,"""The Sum of Us"" is an Aussie story about a father and a son both searching for love and sharing an unconventional bond. Harry, the father, is the caring and open-minded ""mate"" that borders on annoyance. His son Jeff unsuccessfully searches for love, with the unwanted guidance of his father.",1.407427,/rAQAUf6HHUyoT2Ii6jUmzMu5Ppf.jpg,7/12/94,0,100,Released,We're all just . . . The Sum of Us.,The Sum of Us,False
320,tt0113936,False,0,,27993,en,Senior Trip,"While on detention, a group of misfits and slackers have to write a letter to the President explaining what is wrong with the education system. There is only one problem, the President loves it! Hence, the group must travel to Washington to meet the Main Man.",5.05806,/qfMbFIGNIQ76FEu7Wg48aEbxFh1.jpg,9/8/95,0,91,Released,Stupid tricks. Outrageous chaos. Total destruction. They're taking it on the road.,Senior Trip,False
321,tt0110081,False,0,,31439,zh,活着,Fugui and Jiazhen endure tumultuous events in China as their personal fortunes move from wealthy landownership to peasantry.,5.2606269999999995,/kKZYobKNLPGoOt7p2pfTRggelgP.jpg,6/30/94,0,125,Released,,To Live,False
322,tt0114614,False,25000000,,9067,en,Tank Girl,"Based on the British cult comic-strip, our tank-riding anti-heroine fights a mega-corporation, which controls the world's water supply.",7.602086999999999,/n3QWQhb5oVJxTLNKMLmA9xC5XwB.jpg,3/31/95,4064495,98,Released,"In 2033, justice rides a tank and wears lip gloss.",Tank Girl,False
323,tt0114608,False,0,,9059,en,Tales from the Crypt: Demon Knight,A man on the run is hunted by a demon known as the Collector.,9.455342,/8uD5yk0ECebJ59lhvhTBKhUojc.jpg,1/13/95,0,92,Released,Ready for your deadtime story?,Tales from the Crypt: Demon Knight,False
324,tt0111280,False,38000000,,193,en,Star Trek: Generations,Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.,8.105708,/wjrXjlNpDq9U8vYmAwf420yDFtn.jpg,11/17/94,120000000,118,Released,Boldly go.,Star Trek: Generations,False
325,tt0114609,False,6000000,,25066,en,Tales from the Hood,A strange funeral director tells four strange tales of horror with an African American focus to three drug dealers he traps in his place of business.,2.86007,/3OrapxFNr12AhRxupQ8Z2jP1D13.jpg,5/24/95,12000000,98,Released,Chill or be Chilled,Tales from the Hood,False
326,tt0111454,False,0,,46797,en,Tom & Viv,"The story of the marriage of the poet TS Eliot to socialite Vivienne Haigh-Wood, which had to cope with her gynaeological and emotional problems and his growing fame.",0.7042039999999999,/vLh2r5QyIooLhmYNYEaSZ4Jxsav.jpg,4/15/94,0,115,Released,"For better, for worse, forever.",Tom & Viv,False
327,tt0114852,False,0,http://www.theofficialjohncarpenter.com/village-of-the-damned/,12122,en,Village of the Damned,"An American village is visited by some unknown life form which leaves the women of the village pregnant. Nine months later, the babies are born, and they all look normal, but it doesn't take the ""parents"" long to realize that the kids are not human or humane.",6.529879,/iwmI6kZWPJ9TYC4PJ0fi80TNFx5.jpg,4/28/95,0,99,Released,Beware the Children,Village of the Damned,False
328,tt0114694,False,0,,11381,en,Tommy Boy,"Party animal Tommy Callahan is a few cans short of a six-pack. But when the family business starts tanking, it's up to Tommy and number-cruncher Richard Hayden to save the day.",11.971318,/lbsuDUaTH9POXWb4Inyck8gZFck.jpg,3/31/95,32648673,97,Released,"If at first you don't succeed, lower your standards.",Tommy Boy,False
329,tt0111590,False,0,,32636,en,Vanya on 42nd Street,"An uninterrupted rehersal of Chekhov's ""Uncle Vanya"" played out by a company of actors. The setting is their run down theater with an unusable stage and crumbling ceiling. The play is shown act by act with the briefest of breaks to move props or for refreshments. The lack of costumes, real props and scenery is soon forgotten.",7.039846000000001,/ii4bqnfm5aW3TxqGh0tcxS8nijK.jpg,9/13/94,0,119,Released,,Vanya on 42nd Street,False
330,tt0114788,False,6500000,,36141,en,The Underneath,"Michael Chambers has come home to Austin, Texas. To the mother who's starting a new life and the brother driven by old jealousies. To the places he remembers and the memories he can't forget. And to Rachel, the woman he married and then betrayed with his passion for gambling. Now she's together with Tommy Dundee, a man no one trifles with. He takes care of her in a way Michael never could, but there's a price for his attention and Rachel knows this. And when Michael devises a plan to get Rachel out from under Tommy's control, they become entangled in a web of intrigue, danger and desire from which no one escapes unscathed.",2.059771,/xoMf6741KkVgHMqVWCvflqTHf09.jpg,4/28/95,0,99,Released,"For passion, betrayal and murder... there's still no place like home.",The Underneath,False
331,tt0114888,False,0,,95963,en,The Walking Dead,"Five young marines on a suicide mission in Vietnam, struggle for survival in a jungle minefield. The mean streets of home did not prepare them for this.",0.620873,/lP0YJPbtshhFHGVSgiQojuiC1im.jpg,2/24/95,0,88,Released,Surviving the streets was just a rehearsal.,The Walking Dead,False
332,tt0108550,False,11000000,,1587,en,What's Eating Gilbert Grape,"Gilbert has to care for his brother Arnie and his obese mother, which gets in the way when love walks into his life.",10.3919,/jQLoOPwNxyILwDbdhn9DsfQz0Sg.jpg,12/17/93,10032765,118,Released,A film about the love you find...In the last place you look.,What's Eating Gilbert Grape,False
333,tt0114857,False,30000000,,9271,en,Virtuosity,"The Law Enforcement Technology Advancement Centre (LETAC) has developed SID version 6.7: a Sadistic, Intelligent, and Dangerous virtual reality entity which is synthesized from the personalities of more than 150 serial killers, and only one man can stop him.",5.1883989999999995,/7vdg9lA1un8TrNLlLKsaQtVqs4a.jpg,8/4/95,24048000,106,Released,Justice needs a new program.,Virtuosity,False
334,tt0114924,False,17000000,,2064,en,While You Were Sleeping,"A love story built on a misunderstanding. A transit worker pulls commuter Peter off the tracks after he's mugged. But while he's in a coma, his family mistakenly thinks she's Peter's fiancée, and she doesn't correct them. Things get more complicated when she falls for his brother, who's not quite sure that she's who she claims to be.",15.783615,/9StV7DX4ZtRZGJs9VcVEPvxIKL6.jpg,4/21/95,182057016,103,Released,A story about love at second sight.,While You Were Sleeping,False
335,tt0111667,False,0,,19855,en,The War,The son of a Vietnam War Veteran must deal with neighborhood bullies as well as his dad's post-traumatic stress disorder while growing up in the deep south in the 1970's.,3.9085959999999997,/neSgQuAS2zWZeqfHHNv41IEuR6v.jpg,11/4/94,0,126,Released,,The War,False
336,tt0109655,False,0,,60855,en,Double Happiness,"Jade Li is a feisty, 20-something Chinese Canadian, trying to achieve that happy medium between giving in to her parent's wishes and fulfilling her own needs and desires - double happiness. Naturally, something's got to give and when love beckons in the shape of Mark, a white university student, the facade of the perfect Chinese daughter begins to slip.",0.372239,/i67S4uIrx8nV1ZYk4zugsw3xbZX.jpg,9/7/94,759393,87,Released,You've got one life to live. What's it gonna be?,Double Happiness,False
